,Name,Score,Numberofscore,Review,Link,Addr1,Addr2,Typename,Latitude,Longtitude,Typenum,Dong,Challenge,Totalscore
731,향촌 오리숯불회전구이,0.0,0,0,https://place.map.kakao.com/18437383,서울 노원구 공릉로58길 21,하계동 143-7,오리,37.6335701,127.0724343,0,E,0,0.0
732,공방카페 림,0.0,0,0,https://place.map.kakao.com/27349728,서울 노원구 공릉로58길 106 1층,하계동 76-4,카페,37.63556639999999,127.0742177,4,E,0,0.0
734,깜닭치킨 하계점,0.0,0,2,https://place.map.kakao.com/2091449297,서울 노원구 한글비석로1길 59,하계동 213-19,치킨,37.64027129999999,127.070512,0,E,0,0.0
735,치킨 더주모리 하계점,0.0,0,0,https://place.map.kakao.com/27494195,서울 노원구 노원로15길 43 1층,하계동 236-5,치킨,37.6407975,127.070059,0,E,0,0.0
736,조아애떡볶이 하계중앙점,0.0,0,0,https://place.map.kakao.com/262072037,서울 노원구 한글비석로 91 상가동 106호,하계동 251,떡볶이,37.6392243,127.0715448,0,E,0,0.0
737,정가네한방왕족발,0.0,0,3,https://place.map.kakao.com/1278461407,서울 노원구 노원로15길 51-30,하계동 209-2,"족발,보쌈",37.6394183,127.0700841,0,E,0,0.0
738,스시류,0.0,0,0,https://place.map.kakao.com/1926053950,서울 노원구 공릉로58길 131 동방빌딩 1층,하계동 63-3,"초밥,롤",37.6363924,127.0753348,2,E,0,0.0
739,한상차림,0.0,0,0,https://place.map.kakao.com/27513970,서울 노원구 공릉로62길 27-11,하계동 180-1,오리,37.6363706,127.0712902,0,E,0,0.0
741,안동반점,0.0,0,0,https://place.map.kakao.com/16676403,서울 노원구 섬밭로 232,하계동 270,중화요리,37.6366317,127.066364,1,E,0,0.0
742,협동문토스트,0.0,0,0,https://place.map.kakao.com/74674377,서울 노원구 공릉로58길 99,하계동 167-6,토스트,37.6356799,127.0739841,0,E,0,0.0
743,추풍령맛감자탕 하계점,0.0,0,0,https://place.map.kakao.com/8164071,서울 노원구 공릉로 326-11,하계동 178-3,감자탕,37.6361755,127.0715771,0,E,0,0.0
745,갑분식,0.0,0,8,https://place.map.kakao.com/13349332,서울 노원구 섬밭로 196 장미6단지상가 101-5호,하계동 273,분식,37.6336102,127.0678022,0,E,0,0.0
750,맛깔식당,0.0,0,1,https://place.map.kakao.com/21237307,서울 노원구 한글비석로 56,하계동 280,한식,37.6347792,127.069563,0,E,0,0.0
