,Name,Score,Numberofscore,Review,Link,Addr,Typename,lat,lng,Typenum
562,보배반점 월계점,5.0,1,1,https://place.map.kakao.com/149027499,서울 노원구 초안산로5길 12,중화요리,37.6325296,127.0517095,1
563,배스킨라빈스 광운대역점,5.0,4,1,https://place.map.kakao.com/14855950,서울 노원구 광운로 65,아이스크림,37.6231314,127.0599841,0
564,김밥천국 광운대점,2.9,8,1,https://place.map.kakao.com/10198074,서울 노원구 광운로 33,분식,37.6205277,127.0585612,0
565,공차 광운대점,3.1,8,4,https://place.map.kakao.com/1483893178,서울 노원구 광운로 20 80주년 기념관 지하1층 내 복지매장,카페,37.6194277,127.05982,4
566,신당동즉석떡볶이,4.0,1,2,https://place.map.kakao.com/21412773,서울 노원구 석계로9길 47,떡볶이,37.6162801,127.062048,0
567,홍콩반점0410 광운대동문점,0.0,0,1,https://place.map.kakao.com/1479862933,서울 노원구 석계로13길 23 부일빌딩 1층,중화요리,37.6201758,127.0615516,1
568,설빙 서울광운대점,2.0,3,1,https://place.map.kakao.com/530741465,서울 노원구 광운로 25 2층,디저트카페,37.6200275,127.058196,4
569,락궁,2.0,4,6,https://place.map.kakao.com/8314850,서울 노원구 마들로 31 그랑빌 아파트 주상가 2층,중화요리,37.6244076,127.0655937,1
570,본죽 석계역점,3.3,3,2,https://place.map.kakao.com/26310162,서울 노원구 석계로 11-1 1층,죽,37.6159083,127.0643566,0
571,e푸른선참치 석계본점,4.3,4,1,https://place.map.kakao.com/9167092,서울 노원구 석계로1길 14,참치회,37.6155226,127.0638982,0
572,춘천닭갈비,1.3,4,6,https://place.map.kakao.com/16501039,서울 노원구 석계로 11,닭요리,37.6171936,127.0632438,0
573,킹콩떡볶이 인덕대점,5.0,1,5,https://place.map.kakao.com/1755164268,서울 노원구 초안산로2길 124 1층,떡볶이,37.6338542,127.0583523,0
574,미스터피자 석계역점,0.0,0,0,https://place.map.kakao.com/44249129,서울 노원구 석계로1길 22 흥우빌딩 1층 105호,피자,37.6155026,127.0634876,3
575,싸다김밥,2.2,6,3,https://place.map.kakao.com/1385352415,서울 노원구 광운로 65,한식,37.6231314,127.0599841,0
576,신전떡볶이 광운대점,3.0,7,3,https://place.map.kakao.com/27232145,서울 노원구 광운로 52 1층,떡볶이,37.6218638,127.0596658,0
577,대명왕십리곱창,5.0,2,5,https://place.map.kakao.com/16502776,서울 노원구 석계로 18,"곱창,막창",37.61639359999999,127.0644332,0
578,노랑통닭 월계점,4.0,4,5,https://place.map.kakao.com/1664834673,서울 노원구 초안산로2라길 35,치킨,37.6310784,127.0582843,0
579,꽃제비칼국수,5.0,2,3,https://place.map.kakao.com/16297377,서울 노원구 광운로12길 13,국수,37.6212654,127.0598852,0
580,오네스토테이블,2.5,6,7,https://place.map.kakao.com/27382316,서울 노원구 월계동 925,이탈리안,37.6218076,127.0603111,3
581,언니떡볶이 동생브리또,3.0,3,5,https://place.map.kakao.com/1224186927,서울 노원구 광운로10길 3,떡볶이,37.6208615,127.0592865,0
582,서향,3.0,5,1,https://place.map.kakao.com/9163543,서울 노원구 석계로 95,중화요리,37.6229119,127.0611616,1
583,양드림,5.0,3,7,https://place.map.kakao.com/2115946682,서울 노원구 광운로2가길 1,"육류,고기",37.6174253,127.0586513,0
584,커피랑도서관 강북본점,0.0,0,3,https://place.map.kakao.com/623107528,서울 노원구 석계로 102 주원21빌딩 8층,북카페,37.6232317,127.0609242,4
585,이디야커피 석계역점,1.3,4,1,https://place.map.kakao.com/16879086,서울 노원구 석계로3길 3,커피전문점,37.6155161,127.0643253,4
586,스트릿츄러스 광운대점,4.4,5,1,https://place.map.kakao.com/2086560602,서울 노원구 광운로 21 동해문화예술회관 1층,카페,37.619745,127.0575777,4
587,착한족발 월계점,0.0,0,3,https://place.map.kakao.com/1377040460,서울 노원구 광운로 60 1층,"족발,보쌈",37.6226132,127.0599702,0
588,임자구포국수,5.0,2,5,https://place.map.kakao.com/22137056,서울 노원구 월계로 370 희성프라자 1층 122호,국수,37.6308761,127.0610421,0
589,현덕육회,4.7,6,3,https://place.map.kakao.com/1431936902,서울 노원구 화랑로47길 4,"육류,고기",37.6155352,127.0668555,0
590,진미통닭,4.0,4,2,https://place.map.kakao.com/2091088647,서울 노원구 광운로 45,치킨,37.6214621,127.0590116,0
591,메가커피 광운대역점,3.3,3,0,https://place.map.kakao.com/1950122890,서울 노원구 석계로 103,커피전문점,37.6226759,127.0607205,4
592,피자헤븐 월계점,5.0,4,34,https://place.map.kakao.com/23585237,서울 노원구 광운로 33 2층,피자,37.6205277,127.0585612,3
593,파파존스 광운대점,3.0,2,1,https://place.map.kakao.com/1333275014,서울 노원구 광운로 15 금혁빌딩 101호,피자,37.6190235,127.057606,3
594,60계 월계점,2.3,3,4,https://place.map.kakao.com/27607636,서울 노원구 마들로 31 한진한화그랑빌 주상가 지하1층,치킨,37.618141,127.068792,0
595,와플대학 광운대캠퍼스,4.0,6,9,https://place.map.kakao.com/22577995,서울 노원구 광운로 64 1층,"제과,베이커리",37.6227985,127.0601672,4
596,이삭토스트 광운대점,5.0,2,0,https://place.map.kakao.com/20748760,서울 노원구 석계로13길 23,토스트,37.6201758,127.0615516,0
597,달렉스,5.0,2,6,https://place.map.kakao.com/1139833679,서울 노원구 초안산로2라길 19-20 1층,커피전문점,37.6317619,127.0578961,4
598,본죽 월계점,5.0,5,0,https://place.map.kakao.com/15183424,서울 노원구 월계로 370 희성프라자 1층 126호,죽,37.6308761,127.0610421,0
599,지지고 광운대점,4.0,3,0,https://place.map.kakao.com/313608874,서울 노원구 광운로 27,도시락,37.6201787,127.0582915,0
600,광고온고을,3.2,5,6,https://place.map.kakao.com/16472635,서울 노원구 동일로 1065,한식,37.6251555,127.0727949,0
601,광고소문난기사식당,3.6,7,18,https://place.map.kakao.com/16268498,서울 노원구 동일로192길 30,기사식당,37.6260595,127.0750086,0
602,라라브레드 공릉점,3.7,68,364,https://place.map.kakao.com/872257394,서울 노원구 공릉로41길 32,디저트카페,37.6248229,127.0778368,4
603,경복식당,4.7,107,131,https://place.map.kakao.com/16414503,서울 노원구 공릉로39길 10,한식,37.6238783,127.0789484,0
604,공릉본점닭한마리 본점,3.9,46,76,https://place.map.kakao.com/20553565,서울 노원구 동일로 1020,닭요리,37.62114450000001,127.0747999,0
605,제일콩집,3.5,53,81,https://place.map.kakao.com/8083654,서울 노원구 동일로174길 37-8,두부전문점,37.6194809,127.0776354,0
606,에그머니,4.3,38,160,https://place.map.kakao.com/1826529353,서울 노원구 화랑로 421,양식,37.6174205,127.0743329,3
607,쪼매매운떡볶이 공릉점,4.5,81,121,https://place.map.kakao.com/16703995,서울 노원구 공릉로 208,떡볶이,37.628258,127.0777683,0
608,소문난멸치국수,3.3,48,84,https://place.map.kakao.com/13305804,서울 노원구 동일로173가길 81,국수,37.6218439,127.0724044,0
609,경회루,3.8,14,49,https://place.map.kakao.com/18722630,서울 노원구 동일로 1005 지하1층,한정식,37.6199743,127.0745687,0
610,기찻길풍경야채곱창,3.1,27,148,https://place.map.kakao.com/1137642618,서울 노원구 공릉로39길 21 1층,"곱창,막창",37.6235396,127.0782706,0
611,원조이모네연탄불곱창,2.3,42,59,https://place.map.kakao.com/21412672,서울 노원구 동일로192길 46,"곱창,막창",37.626482,127.0755743,0
612,상상과자점,3.9,28,96,https://place.map.kakao.com/1571140539,서울 노원구 동일로186길 77-7,디저트카페,37.6257193,127.0770134,4
613,아소코 공릉점,3.3,29,54,https://place.map.kakao.com/2013086833,서울 노원구 동일로184길 53 1층,일식집,37.6245824,127.0765834,2
614,참만나,4.3,8,21,https://place.map.kakao.com/20749857,서울 노원구 화랑로 443 디벨리움 3층,갈비,37.6183099,127.0765239,0
615,핏짜굽는언니 공릉점,3.0,33,58,https://place.map.kakao.com/21525800,서울 노원구 동일로198길 58 1층,피자,37.6294451,127.074714,3
616,따미커피,4.7,24,15,https://place.map.kakao.com/818423534,서울 노원구 공릉로 120,커피전문점,37.6206095,127.0785096,4
617,던모스,2.7,26,132,https://place.map.kakao.com/1520080778,서울 노원구 공릉로27길 8 1층,카페,37.6236045,127.0779443,4
618,카페드미셸,2.5,21,56,https://place.map.kakao.com/990866386,"서울 노원구 화랑로 441 미라쉘 1,2층",카페,37.6182324,127.0763006,4
619,바네하임,3.7,18,4,https://place.map.kakao.com/16999919,서울 노원구 공릉로32길 54 고려빌딩 1층,"호프,요리주점",37.6216698,127.0820557,5
620,스타벅스 공릉DT점,3.0,29,44,https://place.map.kakao.com/1826125340,서울 노원구 동일로 1015,커피전문점,37.6206884,127.0743116,4
621,멍텅구리즉석떡볶이 공릉점,2.5,18,74,https://place.map.kakao.com/27515257,서울 노원구 공릉로51길 14-2,떡볶이,37.628831,127.0763745,0
622,표준커피,4.5,20,68,https://place.map.kakao.com/153487369,서울 노원구 공릉로 119-5 이지스퀘어 1층,카페,37.6210059,127.0781524,4
623,(주)태릉풍천장어,2.2,6,26,https://place.map.kakao.com/1653381358,서울 노원구 화랑로 457,장어,37.61871319999999,127.0778613,0
624,무드쉐어,3.9,29,61,https://place.map.kakao.com/1338966452,서울 노원구 공릉로 119-23 1층 101호,카페,37.6214868,127.0778938,4
625,경성초밥,4.6,31,58,https://place.map.kakao.com/1169910256,서울 노원구 공릉로 119-5,일식,37.6210059,127.0781524,2
626,동학,4.4,8,36,https://place.map.kakao.com/16329163,서울 노원구 공릉로51길 6 1층,"호프,요리주점",37.6289979,127.0765175,5
627,공릉동도깨비,3.6,15,62,https://place.map.kakao.com/1675562479,서울 노원구 동일로178길 14,이탈리안,37.6210478,127.0754524,3
628,플랫커피,3.4,16,56,https://place.map.kakao.com/975733166,서울 노원구 공릉로39길 20 1층,커피전문점,37.6238012,127.0783025,4
629,위플랜트위커피,3.4,8,134,https://place.map.kakao.com/206091656,서울 노원구 동일로178길 59-39 2층,커피전문점,37.6227597,127.0776255,4
630,화로상회 공릉점,4.6,8,39,https://place.map.kakao.com/1677550004,서울 노원구 공릉로46길 6 현대프라자 1층 111호,"육류,고기",37.6269138,127.0796292,0
631,횡성한우정육백화점,4.4,12,68,https://place.map.kakao.com/20746565,서울 노원구 공릉로 162,"육류,고기",37.6242161,127.0797474,0
632,일상다반,2.8,34,93,https://place.map.kakao.com/27325995,서울 노원구 동일로186길 77-17,일식집,37.626126,127.0768215,2
633,아너카페,4.3,11,40,https://place.map.kakao.com/104777847,서울 노원구 동일로192다길 9,카페,37.62738119999999,127.0760299,4
634,스타벅스 공릉역,3.3,10,18,https://place.map.kakao.com/799469641,서울 노원구 동일로 1081,커피전문점,37.626337,127.0722523,4
635,파브커피,4.0,22,92,https://place.map.kakao.com/394316415,서울 노원구 동일로186길 76 1층,카페,37.6253194,127.0771452,4
636,청교옥,4.2,66,8,https://place.map.kakao.com/88388237,서울 노원구 공릉로 225 1층,냉면,37.6293475,127.0765177,0
637,오름제주고기 본점,2.8,12,87,https://place.map.kakao.com/903435269,서울 노원구 동일로192길 85,"육류,고기",37.6276162,127.0773808,0
638,오피셜커피,3.8,23,100,https://place.map.kakao.com/82447262,서울 노원구 동일로184길 69-7 1층 101호,카페,37.624986,127.0772627,4
639,국민소곱창 공릉점,4.0,5,74,https://place.map.kakao.com/2140415713,서울 노원구 동일로192길 88 오성빌딩 1층,"곱창,막창",37.65324810000001,127.0709302,0
640,네코정,3.5,13,37,https://place.map.kakao.com/1422521863,서울 노원구 동일로192길 77 동신아파트 104동 상가 2층,일식,37.627606,127.077609,2
641,생선까시,3.1,18,19,https://place.map.kakao.com/1674504332,서울 노원구 동일로191가길 22 1층,한식,37.6259402,127.0714064,0
642,본참치 태릉직영점,0.0,0,29,https://place.map.kakao.com/181738557,서울 노원구 동일로174길 7 1층,참치회,37.618866,127.0758567,0
643,르번미 태릉점,3.3,13,49,https://place.map.kakao.com/1010932244,서울 노원구 동일로 986 프레미어스엠코 102동 128호,베트남음식,37.6181739,127.0759592,5
644,공릉회수산,3.8,6,8,https://place.map.kakao.com/16906339,서울 노원구 공릉로 179,회,37.6258001,127.0796271,0
645,에슬로우커피 공릉점,4.4,8,13,https://place.map.kakao.com/27229512,서울 노원구 노원로 3 우토파크프라자 1층,커피전문점,37.6218823,127.0865752,4
646,브레드스팟,4.1,23,39,https://place.map.kakao.com/27478521,서울 노원구 공릉로 111-1,"제과,베이커리",37.6202945,127.0777443,4
647,산들바다,2.2,6,15,https://place.map.kakao.com/1232150620,서울 노원구 화랑로 443 디벨리움 2층,한정식,37.6183099,127.0765239,0
648,테르미니,3.6,14,4,https://place.map.kakao.com/26025273,서울 노원구 화랑로53길 12,양식,37.6263935,127.0941307,3
649,페페그라노,3.9,23,71,https://place.map.kakao.com/2026803402,서울 노원구 공릉로32길 5 1층,이탈리안,37.6220074,127.0795911,3
650,청학골,2.1,18,15,https://place.map.kakao.com/8580028,서울 노원구 동일로192길 6,갈비,37.625465,127.0735353,0
651,스시쟁이,3.1,13,45,https://place.map.kakao.com/21766457,서울 노원구 공릉로 197,"초밥,롤",37.6271548,127.0784174,2
652,버거킹 공릉역점,2.6,19,13,https://place.map.kakao.com/630873835,서울 노원구 동일로 1085,패스트푸드,37.6266565,127.0720931,3
653,루이스버거 공릉점,2.2,21,75,https://place.map.kakao.com/1753610905,서울 노원구 동일로192길 74 우은빌딩,햄버거,37.6270669,127.0769628,3
654,태릉양꼬치양갈비,4.1,8,16,https://place.map.kakao.com/1016347969,서울 노원구 공릉로 110 1층,양꼬치,37.6200563,127.0780452,1
655,미라쥬양과점,5.0,10,34,https://place.map.kakao.com/1840820291,서울 노원구 동일로196길 15 1층,디저트카페,37.6279992,127.0729046,4
656,로지다이닝키친,4.3,15,39,https://place.map.kakao.com/395667039,서울 노원구 공릉로43길 18 1층,일식,37.6261572,127.0785113,2
657,탐라도회,3.4,8,14,https://place.map.kakao.com/21328692,서울 노원구 동일로 1101 2층,회,37.6281456,127.0711343,0
658,맥도날드 과학기술대점,1.5,17,15,https://place.map.kakao.com/26518032,서울 노원구 공릉로 231,패스트푸드,37.6297228,127.0761199,3
659,아이엠돈까스,4.3,13,28,https://place.map.kakao.com/27404804,서울 노원구 동일로198길 60,"돈까스,우동",37.6294978,127.0748912,0
660,오누이,4.6,18,46,https://place.map.kakao.com/216150274,서울 노원구 동일로187길 12-47 1층,카페,37.62459,127.0723759,4
661,공릉우동집,3.3,18,47,https://place.map.kakao.com/16555583,서울 노원구 동일로192길 42,"돈까스,우동",37.6264176,127.0754006,0
662,알러이,4.9,27,39,https://place.map.kakao.com/1682005121,서울 노원구 공릉로43길 15,아시아음식,37.6259893,127.0787003,5
663,마포생고기,3.0,8,17,https://place.map.kakao.com/12991364,서울 노원구 동일로190길 39,"육류,고기",37.6260595,127.0750086,0
664,스타벅스 태릉입구역DT,4.5,6,8,https://place.map.kakao.com/944088477,서울 노원구 화랑로 469,커피전문점,37.619211,127.0792994,4
665,블루마일스커피로스터즈,4.0,19,47,https://place.map.kakao.com/1454424295,서울 노원구 동일로190길 65 2층,디저트카페,37.6265164,127.0766229,4
666,대마에스시,4.2,5,40,https://place.map.kakao.com/288510513,서울 노원구 동일로 1093 지층,"초밥,롤",37.6275213,127.0717221,2
667,비스킷플로어,3.8,36,61,https://place.map.kakao.com/1117657731,서울 노원구 동일로180길 61-7,카페,37.6232062,127.0775679,4
668,춘보만두,2.9,24,31,https://place.map.kakao.com/16055808,서울 노원구 섬밭로 56,한식,37.6218771,127.0718183,0
669,에이치큐브,3.9,35,14,https://place.map.kakao.com/26927344,"서울 노원구 노원로1길 73-12 지하1층,1,2층",카페,37.6204575,127.0829327,4
670,잔월,4.4,7,18,https://place.map.kakao.com/22080142,서울 노원구 동일로192길 38 지하1층,일본식주점,37.6263386,127.0752022,2
671,기린,3.9,13,1,https://place.map.kakao.com/270488437,서울 노원구 공릉로 209,일본식라면,37.6280512,127.0774797,2
672,씬머이,4.0,10,61,https://place.map.kakao.com/1714903264,서울 노원구 동일로173길 15,베트남음식,37.6182689,127.0742827,5
673,키노야 공릉점,4.4,7,7,https://place.map.kakao.com/674123744,서울 노원구 공릉로 152 1층,일본식주점,37.6234544,127.0795824,2
674,이너모스트,4.8,4,63,https://place.map.kakao.com/1910112179,서울 노원구 동일로183길 12-14 1층,카페,37.6237838,127.0729762,4
675,투썸플레이스 노원공릉점,1.6,17,6,https://place.map.kakao.com/27303578,서울 노원구 동일로192길 52,커피전문점,37.6265914,127.075846,4
676,화단과자점,4.5,13,45,https://place.map.kakao.com/1211861869,서울 노원구 동일로178길 59-25 1층 103호,"제과,베이커리",37.6221663,127.0776691,4
677,커피콩,3.6,11,15,https://place.map.kakao.com/18039621,서울 노원구 동일로193길 18,커피전문점,37.625965,127.0715727,4
678,할머니옛날보리쌈밥,4.7,11,9,https://place.map.kakao.com/9643836,서울 노원구 공릉로 133,쌈밥,37.6220368,127.0789711,0
679,아티스트웨이,4.4,9,31,https://place.map.kakao.com/547299085,서울 노원구 동일로192다길 55,카페,37.628081,127.0752256,4
680,권할머니능이흑염소,4.5,4,53,https://place.map.kakao.com/8680217,서울 노원구 공릉로41길 8,"사철탕,영양탕",37.6245834,127.0792467,0
681,원조공릉곱창,3.3,3,24,https://place.map.kakao.com/16056887,서울 노원구 동일로 1062,"곱창,막창",37.6248592,127.073493,0
682,싱싱오징어바다 과기대점,2.6,5,2,https://place.map.kakao.com/16330146,서울 노원구 동일로192길 30,"해물,생선",37.6260595,127.0750086,0
683,마롱카롱,3.5,13,44,https://place.map.kakao.com/1812102583,서울 노원구 공릉로 207 세림빌딩 2층,"제과,베이커리",37.6278624,127.0776525,4
684,백소정 공릉직영본점,3.4,19,39,https://place.map.kakao.com/1514689637,서울 노원구 동일로 1024 1층,"돈까스,우동",37.6215937,127.0746278,0
685,안시성,2.1,16,14,https://place.map.kakao.com/16906789,서울 노원구 화랑로 475,중화요리,37.6193289,127.0798609,1
686,하마돈,3.6,21,28,https://place.map.kakao.com/2006598797,서울 노원구 공릉로 153,양식,37.6237048,127.0793459,3
687,마이브라더스커피,2.5,2,20,https://place.map.kakao.com/19038710,서울 노원구 공릉로46길 28,커피전문점,37.626823,127.0817341,4
688,프랭크버거,3.5,8,7,https://place.map.kakao.com/86710461,서울 노원구 노원로1길 67 대덕프라자 1층 118호,햄버거,37.62078169999999,127.0836072,3
689,인차이나,3.3,19,11,https://place.map.kakao.com/26861724,서울 노원구 공릉로 167,중화요리,37.624873,127.0795218,1
690,등촌샤브칼국수 공릉점,4.7,18,38,https://place.map.kakao.com/1368613255,서울 노원구 공릉로 179 1층,샤브샤브,37.6258001,127.0796271,0
691,7일간의양심,4.0,12,21,https://place.map.kakao.com/118701285,서울 노원구 동일로192길 5,"스테이크,립",37.626035,127.0733753,3
692,공릉동멸치국수,3.4,8,14,https://place.map.kakao.com/21413715,서울 노원구 동일로173가길 43,국수,37.62014630000001,127.0729704,0
693,공덕관,2.4,13,22,https://place.map.kakao.com/16765207,서울 노원구 동일로192길 38,중화요리,37.6263386,127.0752022,1
694,공릉동 원조멸치국수 본점,3.2,6,6,https://place.map.kakao.com/20745752,서울 노원구 동일로195길 16,국수,37.6272947,127.0709715,0
695,굴다리 전주콩나물국밥,4.0,9,8,https://place.map.kakao.com/17209056,서울 노원구 동일로198길 32,국밥,37.6290016,127.0734268,0
696,스와레,4.0,7,14,https://place.map.kakao.com/14659962,서울 노원구 화랑로51길 20 1층,일식,37.6240491,127.0895779,2
697,하노이별 공릉점,2.8,12,23,https://place.map.kakao.com/19010252,서울 노원구 동일로174길 44,동남아음식,37.6189642,127.0779329,5
698,싹쓰리솥뚜껑김치삼겹살,3.0,10,24,https://place.map.kakao.com/20747169,서울 노원구 동일로 1020,삼겹살,37.62114450000001,127.0747999,0
699,추운돼지삼겹살 공릉점,3.7,6,10,https://place.map.kakao.com/1563510748,서울 노원구 동일로186길 77-21,삼겹살,37.6263493,127.0766873,0
700,라화방마라탕,3.8,5,22,https://place.map.kakao.com/315578128,서울 노원구 공릉로 208,중식,37.628258,127.0777683,1
701,남자서른,2.8,12,21,https://place.map.kakao.com/1917911801,서울 노원구 공릉로37길 23 1층,"호프,요리주점",37.6233679,127.0780824,5
702,아고라커피,3.6,22,63,https://place.map.kakao.com/1825626529,서울 노원구 동일로193길 14 1층,카페,37.6260239,127.0717305,4
703,스시락 2호공릉점,4.6,11,6,https://place.map.kakao.com/26838619,서울 노원구 공릉로 146 1층,"초밥,롤",37.623043,127.0795195,2
704,고씨네 서울여대점,2.7,7,22,https://place.map.kakao.com/2093975828,서울 노원구 화랑로51나길 8 203호,일식,37.6256639,127.0909662,2
705,태능고향풍천장어,3.3,4,5,https://place.map.kakao.com/16735673,서울 노원구 공릉로 101,장어,37.6192382,127.0778185,0
706,BHC치킨 태릉입구점,1.9,13,8,https://place.map.kakao.com/26580341,서울 노원구 공릉로 109 1층,치킨,37.6200889,127.0777185,0
707,만두장성,3.9,10,36,https://place.map.kakao.com/1339676000,서울 노원구 동일로180길 32 도깨비시장 나-20호,분식,37.6225575,127.0759584,0
708,우아즈,4.1,14,47,https://place.map.kakao.com/1275682622,서울 노원구 공릉로27길 72-3,테마카페,37.6243028,127.0779191,4
709,석천숯불갈비,3.6,8,12,https://place.map.kakao.com/20748983,서울 노원구 동일로 1001,갈비,37.6195497,127.0746814,0
710,우리할매떡볶이 공릉시장점,4.2,6,24,https://place.map.kakao.com/1940208491,서울 노원구 동일로180길 59 1층 02호,떡볶이,37.6229122,127.0775364,0
711,참치세상,4.4,5,28,https://place.map.kakao.com/24064837,서울 노원구 공릉로 204,참치회,37.6280519,127.0782557,0
712,꽃중년푸줏간,2.6,5,16,https://place.map.kakao.com/25085271,서울 노원구 동일로 1057,"육류,고기",37.6243369,127.0729659,0
713,루맨틱,4.4,5,42,https://place.map.kakao.com/33565585,서울 노원구 공릉로 104,"호프,요리주점",37.6195971,127.0782117,5
714,유정집 공릉점,2.0,1,2,https://place.map.kakao.com/16875802,서울 노원구 동일로173가길 65,"육류,고기",37.6211248,127.0726308,0
715,사잇길,4.8,4,23,https://place.map.kakao.com/490038053,서울 노원구 공릉로34길 109,술집,37.6256027,127.0808904,5
716,청계천8가삼성곱창,3.9,9,15,https://place.map.kakao.com/23107625,서울 노원구 공릉로38길 9,"곱창,막창",37.6232595,127.0800198,0
717,모두치킨,5.0,1,113,https://place.map.kakao.com/1127490386,서울 노원구 동일로191길 7 1층,치킨,37.6251472,127.0725435,0
718,소라분식 태릉본점,1.8,6,7,https://place.map.kakao.com/401975918,서울 노원구 화랑로51길 81 1층,분식,37.6246617,127.0875778,0
719,로지스시 공릉점,3.9,20,14,https://place.map.kakao.com/27473705,서울 노원구 동일로192길 87,일식,37.6276302,127.0775642,2
720,카페 오제트,4.1,12,51,https://place.map.kakao.com/1483345844,서울 노원구 공릉로51길 14-2 2층,카페,37.628831,127.0763745,4
721,소문난기사식당,3.6,7,18,https://place.map.kakao.com/16268498,서울 노원구 동일로192길 30,기사식당,37.6260595,127.0750086,0
722,춘천닭갈비 서울과기대점,4.8,8,13,https://place.map.kakao.com/16936111,서울 노원구 동일로192길 56,닭요리,37.6266418,127.0759598,0
723,더맛나곱창,4.6,9,9,https://place.map.kakao.com/26948094,서울 노원구 동일로198길 36 1층,"곱창,막창",37.6289933,127.073632,0
724,기가차다회집,4.0,4,8,https://place.map.kakao.com/1781898287,서울 노원구 동일로190길 65 우화빌딩 1층,회,37.6265164,127.0766229,0
725,스타쿠빙,4.7,7,6,https://place.map.kakao.com/1857538688,서울 노원구 동일로 1019,카페,37.6210311,127.0741182,4
726,마실자리 공릉철길점,3.1,7,11,https://place.map.kakao.com/544334420,서울 노원구 공릉로39길 28 1층,"호프,요리주점",37.6236134,127.0780273,5
727,유니온커피로스터,3.5,14,12,https://place.map.kakao.com/26555618,서울 노원구 동일로198길 72 1층,커피전문점,37.6295863,127.0753648,4
728,쇠뿔정육식당 공릉점,4.2,5,13,https://place.map.kakao.com/17909124,서울 노원구 공릉로20가길 1,"육류,고기",37.6195003,127.0788495,0
729,시작이밤이다,4.3,6,24,https://place.map.kakao.com/400355799,서울 노원구 동일로190길 33 현대빌라 101호,"호프,요리주점",37.6257623,127.074908,5
730,오봉족발 본점,5.0,1,2,https://place.map.kakao.com/215280197,서울 노원구 공릉로32길 4 1층,"족발,보쌈",37.6219556,127.0793131,0
731,코타브레드,3.8,11,37,https://place.map.kakao.com/1344660940,서울 노원구 공릉로 165 1층,"제과,베이커리",37.6246975,127.0795398,4
732,지금보고싶다 공릉점,5.0,2,26,https://place.map.kakao.com/1319008981,서울 노원구 동일로192길 63 2층,"호프,요리주점",37.6271208,127.0762586,5
733,엘밭,4.2,6,36,https://place.map.kakao.com/933986337,서울 노원구 섬밭로 16 201호,"제과,베이커리",37.6181634,127.0727764,4
734,뽕신 공릉동점,4.0,8,18,https://place.map.kakao.com/17247659,서울 노원구 동일로 1078,중화요리,37.6261,127.0730516,1
735,이박사왕돈까스,3.4,11,15,https://place.map.kakao.com/16498930,서울 노원구 동일로173가길 127,"돈까스,우동",37.6237906,127.071781,0
736,온고을,3.2,5,6,https://place.map.kakao.com/16472635,서울 노원구 동일로 1065,한식,37.6251555,127.0727949,0
737,원조강영숙봉평메밀촌 본점,4.6,15,16,https://place.map.kakao.com/17223169,서울 노원구 공릉로 191-6,국수,37.6268383,127.0786117,0
738,명륜진사갈비 서울공릉점,2.6,16,15,https://place.map.kakao.com/2015181783,서울 노원구 동일로 1106 2층,갈비,37.6287023,127.0718048,0
739,광성반점,3.4,8,17,https://place.map.kakao.com/15377755,서울 노원구 동일로173가길 5,중화요리,37.6184514,127.0735431,1
740,서봉포차,5.0,1,3,https://place.map.kakao.com/25548212,서울 노원구 동일로192길 58,실내포장마차,37.6267043,127.0761085,0
741,오늘손칼국수앤찜 공릉점,3.8,10,15,https://place.map.kakao.com/26418668,서울 노원구 동일로192길 5 2층,"해물,생선",37.626035,127.0733753,0
742,에이엔,5.0,3,19,https://place.map.kakao.com/1105006417,서울 노원구 동일로195길 7,"초밥,롤",37.6272934,127.0715029,2
743,태릉수산,2.3,3,7,https://place.map.kakao.com/16417877,서울 노원구 섬밭로 54,회,37.6217323,127.0718519,0
744,찬이네곱창,5.0,3,16,https://place.map.kakao.com/1064474316,서울 노원구 공릉로51길 7,"곱창,막창",37.6287363,127.0767042,0
745,오스테리아 잭팟,3.6,8,33,https://place.map.kakao.com/110604231,서울 노원구 화랑로53길 14 1층,양식,37.62653880000001,127.0940405,3
746,버거킹 화랑대역점,3.0,5,4,https://place.map.kakao.com/335629825,서울 노원구 노원로 3,패스트푸드,37.6218823,127.0865752,3
747,수돈재 공릉점,3.7,9,8,https://place.map.kakao.com/1472202260,서울 노원구 동일로192길 5 1층,"육류,고기",37.626035,127.0733753,0
748,동아맨숀,3.0,5,31,https://place.map.kakao.com/1433960184,서울 노원구 동일로184길 57,술집,37.6245844,127.0767216,5
749,써브웨이 공릉점,3.3,15,8,https://place.map.kakao.com/19658550,서울 노원구 공릉로 207,샌드위치,37.6278759,127.0776382,3
750,프린트카페 서울과기대점,0.0,0,0,https://place.map.kakao.com/1703681437,서울 노원구 공릉로 231,카페,37.6297228,127.0761199,4
751,오늘의파스타,4.4,19,25,https://place.map.kakao.com/1244697705,서울 노원구 공릉로 118 1층,이탈리안,37.6205785,127.0783378,3
